EVENT_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,TOR_F_SCALE
10042787,LOUISIANA,1980,August,Thunderstorm Wind,C,ST. JOHN THE BAPTIST,0,0,0,0,0,0,
10042788,LOUISIANA,1980,August,Thunderstorm Wind,C,JEFFERSON DAVIS,0,0,0,0,0,0,
10042789,LOUISIANA,1980,October,Thunderstorm Wind,C,WEST CARROLL,0,0,0,0,0,0,
10107756,OKLAHOMA,1980,May,Thunderstorm Wind,C,MCCLAIN,0,0,0,0,0,0,
10107757,OKLAHOMA,1980,May,Hail,C,JACKSON,0,0,0,0,0,0,
10081532,NEW JERSEY,1980,July,Thunderstorm Wind,C,BERGEN,0,0,0,0,0,0,
10081533,NEW JERSEY,1980,July,Thunderstorm Wind,C,ESSEX,0,0,0,0,0,0,
10045025,MICHIGAN,1980,July,Thunderstorm Wind,C,WASHTENAW,0,0,0,0,0,0,
10045026,MICHIGAN,1980,July,Thunderstorm Wind,C,WAYNE,0,0,0,0,0,0,
10098642,OHIO,1980,June,Hail,C,MADISON,0,0,0,0,0,0,
10098643,OHIO,1980,June,Hail,C,FRANKLIN,0,0,0,0,0,0,
10098644,OHIO,1980,June,Hail,C,FRANKLIN,0,0,0,0,0,0,
10098645,OHIO,1980,June,Hail,C,MARION,0,0,0,0,0,0,
10051323,MINNESOTA,1980,July,Hail,C,HENNEPIN,0,0,0,0,0,0,
10045020,MICHIGAN,1980,July,Thunderstorm Wind,C,CALHOUN,0,0,0,0,0,0,
10045021,MICHIGAN,1980,July,Thunderstorm Wind,C,HILLSDALE,0,0,0,0,0,0,
10045022,MICHIGAN,1980,July,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0,
10045023,MICHIGAN,1980,July,Thunderstorm Wind,C,LENAWEE,0,0,0,0,0,0,
10084530,NORTH DAKOTA,1980,June,Thunderstorm Wind,C,GOLDEN VALLEY,0,0,0,0,0,0,
10084531,NORTH DAKOTA,1980,June,Thunderstorm Wind,C,BILLINGS,0,0,0,0,0,0,
10084532,NORTH DAKOTA,1980,June,Thunderstorm Wind,C,STARK,0,0,0,0,0,0,
10084533,NORTH DAKOTA,1980,June,Thunderstorm Wind,C,STARK,0,0,0,0,0,0,
10084534,NORTH DAKOTA,1980,June,Thunderstorm Wind,C,MERCER,0,0,0,0,0,0,
10084535,NORTH DAKOTA,1980,June,Thunderstorm Wind,C,MCLEAN,0,0,0,0,0,0,
10084536,NORTH DAKOTA,1980,June,Thunderstorm Wind,C,RANSOM,0,0,0,0,0,0,
10084537,NORTH DAKOTA,1980,June,Thunderstorm Wind,C,SARGENT,0,0,0,0,0,0,
10084538,NORTH DAKOTA,1980,June,Thunderstorm Wind,C,RICHLAND,0,0,0,0,0,0,
10084539,NORTH DAKOTA,1980,June,Thunderstorm Wind,C,CAVALIER,0,0,0,0,0,0,
10084540,NORTH DAKOTA,1980,June,Hail,C,CAVALIER,0,0,0,0,0,0,
10084541,NORTH DAKOTA,1980,June,Thunderstorm Wind,C,CAVALIER,0,0,0,0,0,0,
10084542,NORTH DAKOTA,1980,June,Tornado,C,PEMBINA,0,0,0,0,0K,0,F0
10084543,NORTH DAKOTA,1980,June,Hail,C,WALSH,0,0,0,0,0,0,
10084544,NORTH DAKOTA,1980,June,Hail,C,ADAMS,0,0,0,0,0,0,
10084545,NORTH DAKOTA,1980,June,Thunderstorm Wind,C,MOUNTRAIL,0,0,0,0,0,0,
10084546,NORTH DAKOTA,1980,June,Thunderstorm Wind,C,WARD,0,0,0,0,0,0,
10084547,NORTH DAKOTA,1980,June,Hail,C,MCKENZIE,0,0,0,0,0,0,
10084548,NORTH DAKOTA,1980,June,Hail,C,BURKE,0,0,0,0,0,0,
10084549,NORTH DAKOTA,1980,June,Hail,C,MERCER,0,0,0,0,0,0,
10084550,NORTH DAKOTA,1980,June,Tornado,C,MCHENRY,0,0,0,0,0K,0,F0
10084551,NORTH DAKOTA,1980,June,Hail,C,MCLEAN,0,0,0,0,0,0,
10084552,NORTH DAKOTA,1980,June,Thunderstorm Wind,C,PEMBINA,0,0,0,0,0,0,
10084554,NORTH DAKOTA,1980,June,Hail,C,BURLEIGH,0,0,0,0,0,0,
10084555,NORTH DAKOTA,1980,June,Hail,C,BARNES,0,0,0,0,0,0,
10084556,NORTH DAKOTA,1980,June,Hail,C,STUTSMAN,0,0,0,0,0,0,
10084557,NORTH DAKOTA,1980,June,Hail,C,LA MOURE,0,0,0,0,0,0,
10084558,NORTH DAKOTA,1980,June,Hail,C,RANSOM,0,0,0,0,0,0,
10084559,NORTH DAKOTA,1980,June,Hail,C,RICHLAND,0,0,0,0,0,0,
10084560,NORTH DAKOTA,1980,June,Hail,C,LA MOURE,0,0,0,0,0,0,
10084561,NORTH DAKOTA,1980,June,Hail,C,CASS,0,0,0,0,0,0,
10084562,NORTH DAKOTA,1980,June,Hail,C,RANSOM,0,0,0,0,0,0,
10060284,MISSOURI,1980,August,Thunderstorm Wind,C,PLATTE,0,0,0,0,0,0,
10060285,MISSOURI,1980,August,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0,
10060286,MISSOURI,1980,August,Thunderstorm Wind,C,LEWIS,0,0,0,0,0,0,
10060287,MISSOURI,1980,August,Thunderstorm Wind,C,LEWIS,0,0,0,0,0,0,
10060288,MISSOURI,1980,August,Thunderstorm Wind,C,ANDREW,0,0,0,0,0,0,
10115224,PENNSYLVANIA,1980,July,Tornado,C,CRAWFORD,1,0,0,0,250M,0,F1
10115225,PENNSYLVANIA,1980,July,Thunderstorm Wind,C,CLINTON,0,0,0,0,0,0,
10115226,PENNSYLVANIA,1980,July,Thunderstorm Wind,C,LANCASTER,0,0,0,0,0,0,
10115227,PENNSYLVANIA,1980,July,Thunderstorm Wind,C,LYCOMING,0,0,0,0,0,0,
10115228,PENNSYLVANIA,1980,July,Thunderstorm Wind,C,FRANKLIN,0,0,0,0,0,0,
10115229,PENNSYLVANIA,1980,July,Thunderstorm Wind,C,JEFFERSON,0,0,0,0,0,0,
10115230,PENNSYLVANIA,1980,July,Thunderstorm Wind,C,LANCASTER,0,0,0,0,0,0,
10115232,PENNSYLVANIA,1980,July,Thunderstorm Wind,C,LUZERNE,0,0,0,0,0,0,
10115233,PENNSYLVANIA,1980,July,Thunderstorm Wind,C,BUCKS,0,0,0,0,0,0,
10115234,PENNSYLVANIA,1980,July,Thunderstorm Wind,C,YORK,0,0,0,0,0,0,
10115235,PENNSYLVANIA,1980,July,Thunderstorm Wind,C,BERKS,0,0,0,0,0,0,
10108916,OKLAHOMA,1980,August,Thunderstorm Wind,C,MCCURTAIN,0,0,0,0,0,0,
10108917,OKLAHOMA,1980,August,Thunderstorm Wind,C,PONTOTOC,0,0,0,0,0,0,
10108918,OKLAHOMA,1980,September,Thunderstorm Wind,C,TULSA,0,0,0,0,0,0,
10108919,OKLAHOMA,1980,September,Tornado,C,COMANCHE,0,0,0,0,0K,0,F1
10108920,OKLAHOMA,1980,September,Thunderstorm Wind,C,CRAIG,0,0,0,0,0,0,
10108921,OKLAHOMA,1980,September,Tornado,C,WAGONER,0,0,0,0,250K,0,F2
10108922,OKLAHOMA,1980,September,Hail,C,JACKSON,0,0,0,0,0,0,
10108923,OKLAHOMA,1980,September,Hail,C,GRADY,0,0,0,0,0,0,
10124765,SOUTH DAKOTA,1980,June,Thunderstorm Wind,C,BROWN,0,0,0,0,0,0,
10106013,OKLAHOMA,1980,April,Hail,C,PUSHMATAHA,0,0,0,0,0,0,
10106014,OKLAHOMA,1980,April,Hail,C,PUSHMATAHA,0,0,0,0,0,0,
10106015,OKLAHOMA,1980,April,Hail,C,SEQUOYAH,0,0,0,0,0,0,
10106016,OKLAHOMA,1980,April,Hail,C,LE FLORE,0,0,0,0,0,0,
10106017,OKLAHOMA,1980,April,Tornado,C,LE FLORE,9,0,0,0,2.5M,0,F3
10106018,OKLAHOMA,1980,April,Tornado,C,OSAGE,1,0,0,0,250K,0,F2
10042728,LOUISIANA,1980,May,Tornado,C,WINN,0,0,0,0,25K,0,F1
10042729,LOUISIANA,1980,May,Thunderstorm Wind,C,OUACHITA,0,0,0,0,0,0,
10042730,LOUISIANA,1980,May,Thunderstorm Wind,C,TENSAS,0,0,0,0,0,0,
10042731,LOUISIANA,1980,May,Tornado,C,POINTE COUPEE,1,0,1,0,250K,0,F1
10042733,LOUISIANA,1980,May,Thunderstorm Wind,C,EAST BATON ROUGE,0,0,0,0,0,0,
10042734,LOUISIANA,1980,May,Thunderstorm Wind,C,EAST BATON ROUGE,0,0,0,0,0,0,
10042735,LOUISIANA,1980,May,Thunderstorm Wind,C,CAMERON,0,0,0,0,0,0,
10042736,LOUISIANA,1980,May,Thunderstorm Wind,C,MOREHOUSE,0,0,0,0,0,0,
10042737,LOUISIANA,1980,May,Tornado,C,ST. JOHN THE BAPTIST,2,0,0,0,250K,0,F1
10042738,LOUISIANA,1980,May,Thunderstorm Wind,C,ST. JOHN THE BAPTIST,0,0,0,0,0,0,
10042739,LOUISIANA,1980,May,Thunderstorm Wind,C,ST. TAMMANY,0,0,0,0,0,0,
10042740,LOUISIANA,1980,May,Thunderstorm Wind,C,WINN,0,0,0,0,0,0,
10042741,LOUISIANA,1980,June,Thunderstorm Wind,C,OUACHITA,0,0,0,0,0,0,
10042742,LOUISIANA,1980,June,Thunderstorm Wind,C,TERREBONNE,0,0,0,0,0,0,
10042743,LOUISIANA,1980,June,Thunderstorm Wind,C,CALCASIEU,0,0,0,0,0,0,
10042744,LOUISIANA,1980,June,Thunderstorm Wind,C,CALCASIEU,0,0,0,0,0,0,
10042745,LOUISIANA,1980,June,Thunderstorm Wind,C,CALCASIEU,0,0,0,0,0,0,
10042746,LOUISIANA,1980,June,Thunderstorm Wind,C,JEFFERSON DAVIS,0,0,0,0,0,0,
10042747,LOUISIANA,1980,June,Thunderstorm Wind,C,VERMILION,0,0,0,0,0,0,
10042748,LOUISIANA,1980,June,Thunderstorm Wind,C,ST. MARY,0,0,0,0,0,0,
10042749,LOUISIANA,1980,June,Thunderstorm Wind,C,ST. MARY,0,0,0,0,0,0,
10042750,LOUISIANA,1980,June,Thunderstorm Wind,C,ORLEANS,0,0,0,0,0,0,
10085165,NORTH DAKOTA,1980,June,Hail,C,MCKENZIE,0,0,0,0,0,0,
10085166,NORTH DAKOTA,1980,June,Hail,C,BILLINGS,0,0,0,0,0,0,
10085167,NORTH DAKOTA,1980,June,Thunderstorm Wind,C,STARK,0,0,0,0,0,0,
10051310,MINNESOTA,1980,June,Hail,C,MORRISON,0,0,0,0,0,0,
10051311,MINNESOTA,1980,June,Hail,C,WASECA,0,0,0,0,0,0,
10051312,MINNESOTA,1980,June,Thunderstorm Wind,C,MOWER,0,0,0,0,0,0,
10051313,MINNESOTA,1980,July,Hail,C,HENNEPIN,0,0,0,0,0,0,
10051314,MINNESOTA,1980,July,Hail,C,SHERBURNE,0,0,0,0,0,0,
10051315,MINNESOTA,1980,July,Hail,C,ST. LOUIS,0,0,0,0,0,0,
10051316,MINNESOTA,1980,July,Hail,C,ST. LOUIS,0,0,0,0,0,0,
10051317,MINNESOTA,1980,July,Hail,C,ST. LOUIS,0,0,0,0,0,0,
10051318,MINNESOTA,1980,July,Hail,C,ST. LOUIS,0,0,0,0,0,0,
10051319,MINNESOTA,1980,July,Thunderstorm Wind,C,OLMSTED,0,0,0,0,0,0,
10051320,MINNESOTA,1980,July,Tornado,C,RED LAKE,0,0,0,0,2.5M,0,F2
10051321,MINNESOTA,1980,July,Tornado,C,PENNINGTON,0,0,0,0,2.5M,0,F2
10051322,MINNESOTA,1980,July,Hail,C,SHERBURNE,0,0,0,0,0,0,
10083736,NORTH DAKOTA,1980,May,Thunderstorm Wind,C,STUTSMAN,0,0,0,0,0,0,
10083737,NORTH DAKOTA,1980,May,Thunderstorm Wind,C,STUTSMAN,0,0,0,0,0,0,
10083738,NORTH DAKOTA,1980,May,Hail,C,BARNES,0,0,0,0,0,0,
10042751,LOUISIANA,1980,June,Hail,C,OUACHITA,0,0,0,0,0,0,
10042752,LOUISIANA,1980,July,Hail,C,ST. MARY,0,0,0,0,0,0,
10042753,LOUISIANA,1980,July,Thunderstorm Wind,C,VERMILION,0,0,0,0,0,0,
10042754,LOUISIANA,1980,July,Thunderstorm Wind,C,CATAHOULA,0,0,0,0,0,0,
10042755,LOUISIANA,1980,July,Thunderstorm Wind,C,ORLEANS,0,0,0,0,0,0,
10042756,LOUISIANA,1980,July,Thunderstorm Wind,C,LIVINGSTON,0,0,0,0,0,0,
10042757,LOUISIANA,1980,July,Thunderstorm Wind,C,ST. TAMMANY,0,0,0,0,0,0,
10081310,NEVADA,1980,July,Hail,C,CLARK,0,0,0,0,0,0,
10081311,NEVADA,1980,July,Hail,C,CLARK,0,0,0,0,0,0,
10081312,NEVADA,1980,July,Thunderstorm Wind,C,ELKO,0,0,0,0,0,0,
10081313,NEVADA,1980,July,Thunderstorm Wind,C,CLARK,0,0,0,0,0,0,
10081314,NEVADA,1980,July,Thunderstorm Wind,C,PERSHING,0,0,0,0,0,0,
10081315,NEVADA,1980,July,Thunderstorm Wind,C,CLARK,0,0,0,0,0,0,
10081316,NEVADA,1980,September,Thunderstorm Wind,C,CLARK,0,0,0,0,0,0,
10123615,SOUTH DAKOTA,1980,May,Tornado,C,BROOKINGS,0,0,0,0,0K,0,F0
10123617,SOUTH DAKOTA,1980,May,Thunderstorm Wind,C,MINNEHAHA,0,0,0,0,0,0,
10123618,SOUTH DAKOTA,1980,May,Hail,C,YANKTON,0,0,0,0,0,0,
10123619,SOUTH DAKOTA,1980,May,Tornado,C,BROWN,0,0,0,0,0K,0,F0
10123620,SOUTH DAKOTA,1980,May,Tornado,C,BROWN,0,0,0,0,0K,0,F0
10123621,SOUTH DAKOTA,1980,May,Tornado,C,BROWN,0,0,0,0,0K,0,F0
10123622,SOUTH DAKOTA,1980,May,Tornado,C,BROWN,0,0,0,0,0K,0,F0
10123623,SOUTH DAKOTA,1980,May,Tornado,C,BROWN,0,0,0,0,0K,0,F0
10123624,SOUTH DAKOTA,1980,May,Tornado,C,BROWN,0,0,0,0,0K,0,F0
10123625,SOUTH DAKOTA,1980,May,Tornado,C,SPINK,0,0,0,0,0K,0,F0
10123626,SOUTH DAKOTA,1980,May,Hail,C,YANKTON,0,0,0,0,0,0,
10123627,SOUTH DAKOTA,1980,May,Hail,C,CLAY,0,0,0,0,0,0,
10043913,LOUISIANA,1980,October,Thunderstorm Wind,C,CADDO,0,0,0,0,0,0,
10043914,LOUISIANA,1980,October,Tornado,C,SABINE,0,0,0,0,250K,0,F3
10125490,TENNESSEE,1980,March,Tornado,C,BLOUNT,0,0,0,0,2.5K,0,F1
10125491,TENNESSEE,1980,March,Thunderstorm Wind,C,SHELBY,0,0,0,0,0,0,
10125492,TENNESSEE,1980,March,Thunderstorm Wind,C,SHELBY,0,0,0,0,0,0,
10125493,TENNESSEE,1980,March,Tornado,C,RUTHERFORD,2,0,0,0,250K,0,F2
10125494,TENNESSEE,1980,April,Thunderstorm Wind,C,SHELBY,0,0,0,0,0,0,
10125495,TENNESSEE,1980,April,Hail,C,SHELBY,0,0,0,0,0,0,
10125496,TENNESSEE,1980,April,Hail,C,SHELBY,0,0,0,0,0,0,
10125497,TENNESSEE,1980,April,Thunderstorm Wind,C,SHELBY,0,0,0,0,0,0,
10125498,TENNESSEE,1980,April,Tornado,C,MARSHALL,0,0,0,0,.25K,0,F0
10125499,TENNESSEE,1980,April,Tornado,C,RUTHERFORD,0,0,0,0,25K,0,F1
10125500,TENNESSEE,1980,April,Tornado,C,BRADLEY,0,0,0,0,25K,0,F1
10125501,TENNESSEE,1980,April,Tornado,C,MONROE,1,0,0,0,250K,0,F2
10107531,OKLAHOMA,1980,May,Thunderstorm Wind,C,OKLAHOMA,0,0,0,0,0,0,
10107532,OKLAHOMA,1980,May,Hail,C,JACKSON,0,0,0,0,0,0,
10107533,OKLAHOMA,1980,May,Hail,C,JACKSON,0,0,0,0,0,0,
10123628,SOUTH DAKOTA,1980,May,Tornado,C,CLAY,0,0,0,0,0K,0,F0
10123629,SOUTH DAKOTA,1980,May,Tornado,C,SPINK,0,0,0,0,0K,0,F0
10123630,SOUTH DAKOTA,1980,May,Tornado,C,SPINK,0,0,0,0,0K,0,F0
10123631,SOUTH DAKOTA,1980,May,Hail,C,CLAY,0,0,0,0,0,0,
10123632,SOUTH DAKOTA,1980,May,Tornado,C,BEADLE,0,0,0,0,0K,0,F0
10123633,SOUTH DAKOTA,1980,May,Hail,C,POTTER,0,0,0,0,0,0,
10090850,NORTH CAROLINA,1980,August,Tornado,C,SAMPSON,0,0,0,0,.25K,0,F0
10090851,NORTH CAROLINA,1980,August,Thunderstorm Wind,C,COLUMBUS,0,0,0,0,0,0,
10090852,NORTH CAROLINA,1980,August,Hail,C,GRANVILLE,0,0,0,0,0,0,
9983997,ARIZONA,1980,August,Thunderstorm Wind,C,GILA,0,0,0,0,0,0,
9983998,ARIZONA,1980,September,Thunderstorm Wind,C,YAVAPAI,0,0,0,0,0,0,
9983999,ARIZONA,1980,September,Thunderstorm Wind,C,YUMA,0,0,0,0,0,0,
10054932,MINNESOTA,1980,September,Hail,C,RICE,0,0,0,0,0,0,
10054933,MINNESOTA,1980,September,Hail,C,FILLMORE,0,0,0,0,0,0,
10057135,MISSOURI,1980,October,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0,
9982909,ARIZONA,1980,January,Thunderstorm Wind,C,MARICOPA,0,0,0,0,0,0,
9982910,ARIZONA,1980,January,Thunderstorm Wind,C,MARICOPA,0,0,0,0,0,0,
9982911,ARIZONA,1980,March,Thunderstorm Wind,C,NAVAJO,0,0,0,0,0,0,
9982912,ARIZONA,1980,May,Tornado,C,YAVAPAI,0,0,0,0,0K,0,F1
9982914,ARIZONA,1980,May,Thunderstorm Wind,C,YUMA,0,0,0,0,0,0,
9982915,ARIZONA,1980,June,Thunderstorm Wind,C,PIMA,0,0,0,0,0,0,
9982916,ARIZONA,1980,June,Thunderstorm Wind,C,PIMA,0,0,0,0,0,0,
9982917,ARIZONA,1980,July,Hail,C,PIMA,0,0,0,0,0,0,
9982918,ARIZONA,1980,July,Thunderstorm Wind,C,YUMA,0,0,0,0,0,0,
9982919,ARIZONA,1980,July,Thunderstorm Wind,C,MARICOPA,0,0,0,0,0,0,
9982920,ARIZONA,1980,July,Thunderstorm Wind,C,YAVAPAI,0,0,0,0,0,0,
9982921,ARIZONA,1980,July,Thunderstorm Wind,C,MARICOPA,0,0,0,0,0,0,
9982922,ARIZONA,1980,July,Thunderstorm Wind,C,YUMA,0,0,0,0,0,0,
9982923,ARIZONA,1980,August,Thunderstorm Wind,C,PIMA,0,0,0,0,0,0,
9982924,ARIZONA,1980,August,Thunderstorm Wind,C,MARICOPA,0,0,0,0,0,0,
9981311,ARKANSAS,1980,April,Hail,C,PERRY,0,0,0,0,0,0,
9981312,ARKANSAS,1980,April,Thunderstorm Wind,C,LOGAN,0,0,0,0,0,0,
9981313,ARKANSAS,1980,April,Hail,C,YELL,0,0,0,0,0,0,
9981314,ARKANSAS,1980,April,Tornado,C,SEARCY,0,0,0,0,25K,0,F1
9981315,ARKANSAS,1980,April,Tornado,C,LOGAN,1,0,0,0,250K,0,F2
9981316,ARKANSAS,1980,April,Tornado,C,FAULKNER,15,0,0,0,2.5M,0,F2
9981317,ARKANSAS,1980,April,Hail,C,FAULKNER,0,0,0,0,0,0,
9981318,ARKANSAS,1980,April,Tornado,C,PULASKI,0,0,0,0,2.5M,0,F2
9981319,ARKANSAS,1980,April,Hail,C,GARLAND,0,0,0,0,0,0,
9981320,ARKANSAS,1980,April,Hail,C,PULASKI,0,0,0,0,0,0,
9981321,ARKANSAS,1980,April,Hail,C,FRANKLIN,0,0,0,0,0,0,
9981322,ARKANSAS,1980,April,Tornado,C,YELL,0,0,0,0,250K,0,F2
9981323,ARKANSAS,1980,April,Thunderstorm Wind,C,FAULKNER,0,0,0,0,0,0,
9981324,ARKANSAS,1980,April,Tornado,C,CONWAY,0,0,0,0,250K,0,F1
9981325,ARKANSAS,1980,April,Thunderstorm Wind,C,PULASKI,0,0,0,0,0,0,
9981327,ARKANSAS,1980,April,Tornado,C,LONOKE,0,0,0,0,2.5M,0,F2
9981328,ARKANSAS,1980,April,Tornado,C,JOHNSON,76,0,0,0,2.5M,0,F3
9981329,ARKANSAS,1980,April,Tornado,C,YELL,0,0,0,0,250K,0,F2
9978857,ALABAMA,1980,May,Tornado,C,COVINGTON,0,0,0,0,25K,0,F1
9978858,ALABAMA,1980,May,Tornado,C,CRENSHAW,0,0,0,0,25K,0,F1
9978859,ALABAMA,1980,May,Tornado,C,COVINGTON,0,0,0,0,25K,0,F1
9978860,ALABAMA,1980,May,Tornado,C,COFFEE,0,0,0,0,25K,0,F1
9978861,ALABAMA,1980,May,Hail,C,HOUSTON,0,0,0,0,0,0,
10064986,NEBRASKA,1980,May,Thunderstorm Wind,C,BOX BUTTE,0,0,0,0,0,0,
10064987,NEBRASKA,1980,May,Hail,C,KNOX,0,0,0,0,0,0,
10044980,MICHIGAN,1980,July,Thunderstorm Wind,C,OGEMAW,0,0,0,0,0,0,
10044981,MICHIGAN,1980,July,Thunderstorm Wind,C,DELTA,0,0,0,0,0,0,
10044982,MICHIGAN,1980,July,Thunderstorm Wind,C,ST. JOSEPH,0,0,0,0,0,0,
10044983,MICHIGAN,1980,July,Hail,C,BRANCH,0,0,0,0,0,0,
10044984,MICHIGAN,1980,July,Hail,C,GRAND TRAVERSE,0,0,0,0,0,0,
10044985,MICHIGAN,1980,July,Thunderstorm Wind,C,MANISTEE,0,0,0,0,0,0,
10044986,MICHIGAN,1980,July,Tornado,C,WEXFORD,0,0,0,0,0K,0,F0
10044987,MICHIGAN,1980,July,Tornado,C,MISSAUKEE,0,0,0,0,0K,0,F0
10058514,MISSOURI,1980,March,Hail,C,BOONE,0,0,0,0,0,0,
10058515,MISSOURI,1980,March,Hail,C,JOHNSON,0,0,0,0,0,0,
10058516,MISSOURI,1980,April,Hail,C,PETTIS,0,0,0,0,0,0,
10058517,MISSOURI,1980,April,Hail,C,ST. CHARLES,0,0,0,0,0,0,
10058518,MISSOURI,1980,April,Hail,C,DADE,0,0,0,0,0,0,
10058519,MISSOURI,1980,April,Hail,C,HICKORY,0,0,0,0,0,0,
10058520,MISSOURI,1980,April,Hail,C,POLK,0,0,0,0,0,0,
10058521,MISSOURI,1980,April,Thunderstorm Wind,C,CEDAR,0,0,0,0,0,0,
10058522,MISSOURI,1980,April,Hail,C,DALLAS,0,0,0,0,0,0,
10059137,MISSOURI,1980,May,Thunderstorm Wind,C,BUTLER,0,0,0,0,0,0,
10059138,MISSOURI,1980,May,Hail,C,COOPER,0,0,0,0,0,0,
10059139,MISSOURI,1980,May,Thunderstorm Wind,C,CLAY,0,0,0,0,0,0,
10068436,NEBRASKA,1980,June,Thunderstorm Wind,C,DAWES,0,0,0,0,0,0,
10068437,NEBRASKA,1980,June,Hail,C,GARFIELD,0,0,0,0,0,0,
10068438,NEBRASKA,1980,June,Thunderstorm Wind,C,GARFIELD,0,0,0,0,0,0,
10068439,NEBRASKA,1980,June,Tornado,C,PLATTE,0,0,0,0,0K,0,F0
10065372,NEBRASKA,1980,July,Thunderstorm Wind,C,MADISON,0,0,0,0,0,0,
10065373,NEBRASKA,1980,July,Thunderstorm Wind,C,HALL,0,0,0,0,0,0,
10065374,NEBRASKA,1980,July,Hail,C,ADAMS,0,0,0,0,0,0,
10066254,NEBRASKA,1980,August,Thunderstorm Wind,C,NANCE,0,0,0,0,0,0,
9978868,ALABAMA,1980,May,Hail,C,PIKE,0,0,0,0,0,0,
9978869,ALABAMA,1980,May,Hail,C,MOBILE,0,0,0,0,0,0,
9978870,ALABAMA,1980,June,Hail,C,CLAY,0,0,0,0,0,0,
9978871,ALABAMA,1980,June,Tornado,C,CLAY,0,0,0,0,25K,0,F2
9978872,ALABAMA,1980,June,Tornado,C,ETOWAH,0,0,0,0,250K,0,F2
9978873,ALABAMA,1980,June,Thunderstorm Wind,C,MOBILE,0,0,0,0,0,0,
9978874,ALABAMA,1980,June,Thunderstorm Wind,C,BALDWIN,0,0,0,0,0,0,
9978875,ALABAMA,1980,June,Thunderstorm Wind,C,GENEVA,0,0,0,0,0,0,
9978876,ALABAMA,1980,June,Thunderstorm Wind,C,MOBILE,0,0,0,0,0,0,
9978877,ALABAMA,1980,June,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0,
10054935,MINNESOTA,1980,September,Hail,C,WASECA,0,0,0,0,0,0,
10054936,MINNESOTA,1980,September,Thunderstorm Wind,C,BLUE EARTH,0,0,0,0,0,0,
10054937,MINNESOTA,1980,September,Thunderstorm Wind,C,WASECA,0,0,0,0,0,0,
10054938,MINNESOTA,1980,September,Thunderstorm Wind,C,MOWER,0,0,0,0,0,0,
10054939,MINNESOTA,1980,September,Thunderstorm Wind,C,FILLMORE,0,0,0,0,0,0,
10054940,MINNESOTA,1980,October,Thunderstorm Wind,C,PIPESTONE,0,0,0,0,0,0,
10054941,MINNESOTA,1980,October,Thunderstorm Wind,C,ROCK,0,0,0,0,0,0,
10054942,MINNESOTA,1980,October,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0,
10054943,MINNESOTA,1980,October,Thunderstorm Wind,C,REDWOOD,0,0,0,0,0,0,
10054944,MINNESOTA,1980,October,Thunderstorm Wind,C,COTTONWOOD,0,0,0,0,0,0,
10054945,MINNESOTA,1980,October,Thunderstorm Wind,C,MARTIN,0,0,0,0,0,0,
10054946,MINNESOTA,1980,October,Thunderstorm Wind,C,OTTER TAIL,0,0,0,0,0,0,
10067636,NEBRASKA,1980,October,Thunderstorm Wind,C,WEBSTER,0,0,0,0,0,0,
10067637,NEBRASKA,1980,October,Thunderstorm Wind,C,GREELEY,0,0,0,0,0,0,
10067638,NEBRASKA,1980,October,Thunderstorm Wind,C,GARFIELD,0,0,0,0,0,0,
10067639,NEBRASKA,1980,October,Thunderstorm Wind,C,WHEELER,0,0,0,0,0,0,
10067640,NEBRASKA,1980,October,Thunderstorm Wind,C,HOLT,0,0,0,0,0,0,
10067641,NEBRASKA,1980,October,Tornado,C,ANTELOPE,0,0,0,0,25K,0,F2
10067642,NEBRASKA,1980,October,Thunderstorm Wind,C,MADISON,0,0,0,0,0,0,
10067643,NEBRASKA,1980,October,Thunderstorm Wind,C,LANCASTER,0,0,0,0,0,0,
10067644,NEBRASKA,1980,October,Tornado,C,ANTELOPE,0,0,0,0,250K,0,F1
10044959,MICHIGAN,1980,June,Hail,C,BARRY,0,0,0,0,0,0,
10044960,MICHIGAN,1980,June,Thunderstorm Wind,C,VAN BUREN,0,0,0,0,0,0,
10044961,MICHIGAN,1980,June,Thunderstorm Wind,C,KALAMAZOO,0,0,0,0,0,0,
10044962,MICHIGAN,1980,June,Thunderstorm Wind,C,MONTCALM,0,0,0,0,0,0,
10044963,MICHIGAN,1980,June,Hail,C,VAN BUREN,0,0,0,0,0,0,
10044964,MICHIGAN,1980,June,Thunderstorm Wind,C,BERRIEN,0,0,0,0,0,0,
10044965,MICHIGAN,1980,June,Thunderstorm Wind,C,CASS,0,0,0,0,0,0,
10044966,MICHIGAN,1980,June,Tornado,C,CASS,0,0,0,0,25K,0,F1
10044967,MICHIGAN,1980,June,Thunderstorm Wind,C,ST. JOSEPH,0,0,0,0,0,0,
10044968,MICHIGAN,1980,June,Thunderstorm Wind,C,LENAWEE,0,0,0,0,0,0,
10044969,MICHIGAN,1980,June,Thunderstorm Wind,C,OGEMAW,0,0,0,0,0,0,
